Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
ALMACÉN JINÁMAR_Preparador/a de Pedidos,Obramat,Las Palmas,No especificado,+ 30 d,"3,5","OBRAMAT es la empresa de referencia de distribución de Materiales en el mercado de la Reforma y Construcción integrada en GRUPO ADEO, primer grupo en el ranking europeo en distribución especializada en el acondicionamiento del hogar y tercero en el ranking mundial, matriz de empresas como Leroy Merlín, Tecnomat, Saint Maclou, KBane, Weldom y Adeo Services.
Actualmente, contamos con 38 Almacenes a nivel nacional y ya somos más de 6.000 colaboradores/as comprometidos/as con nuestro proyecto de empresa.
Nos esforzamos día a día por ofrecer a todos nuestros Clientes la mejor experiencia de compra, basada en un asesoramiento profesional. Para esto, el talento de nuestros Equipos es nuestro principal pilar.
¿CUÁL SERÁ TU MISIÓN?
En dependencia del Responsable de OLA, tendrá como responsabilidad la de dar soporte en las tareas de documentación, preparación de pedidos, creación de informes/cuadro de mando, seguimientos contractuales y seguimiento de pedidos, que se derivan de los procesos de planificación y aprovisionamiento de aperturas, procesos operativos del almacén, gestión del parque de maquinaria, gestión de residuos y gestión de gastos generales, buscando la automatización e industrialización de los mismos.
¡ERES UNA PIEZA FUNDAMENTAL EN EL EQUIPO!
Tus funciones serán :
Asegurar la correcta atención al cliente interno y a la venta.
Asegurar la ejecución del proceso de entrada y salida de mercancías.
Controlar la cantidad y calidad de los articularlos recibidos.
Cumplir con la normativa de seguridad.
Contribuir con la gestión de los costes controlando la pérdida conocida y desconocida y colaborando en la correcta conservación del patrimonio de la compañía.
Carga y descarga con frontal y recepción con radiofrecuencia de la mercancía.
Preparación de pedidos.
Colaborar con tu equipo en el marco de valores de la compañía.
Participar en la vida del almacén y la empresa.
¿CUÁL ES NUESTRO PERFIL IDEAL?
Experiencia mínima de 1 año como preparador/a de pedidos dentro de una estructura logística o puesto similar.
Experiencia mínima de 1 año manejando carretillas elevadoras.
Carnet de conducir y vehículo propio.
¿QUÉ TE OFRECEMOS POR TENER LA SANGRE NARANJA?
Contrato indefinido a jornada completa distribuida de Lunes a Sábado en turnos rotativos de mañana y tarde en una empresa de sólidos resultados, con un plan de expansión ambicioso a nivel nacional e internacional, y que forma parte de uno de los grupos líderes en la distribución en Europa
Conviértete en accionista del grupo ADEO.
25 días laborables de vacaciones.
Día de tu cumpleaños libre.
10% de descuento en tus compras OBRAMAT.
50% del seguro de salud pagado por la empresa.
Cesta de Navidad.
Seguro de vida.
Descuentos en tus compras de Ocio, Belleza, Tecnología... Gracias a nuestro programa de fidelización ""Te lo mereces"".
Plan personalizado de formación para potenciar las oportunidades de crecimiento dentro de la Compañía.

(Todos los proyectos de desarrollo profesional de OBRAMAT consideran la igualdad de trato entre hombres y mujeres de acuerdo con lo establecido en la vigente normativa, así como lo establecido en nuestro Plan de Igualdad. Nuestra decisión de contratación estará basada únicamente en criterios objetivos de profesionalidad, de méritos y de capacidad).


Departamentos
Comercio (Almacén)
Puesto
Logística
Ubicaciones
Gran Canaria- Las Palmas (Jinámar)
Tipo de empleo
Tiempo completo
Número de vacantes
1",Las Palmas de Gran Canaria,Todos
REPARTIDOR DE MERCANCÍA CARNET B (CON EXPERIENCIA) - DE LUNES A VIERNES,Employment and Life,Las Palmas,No especificado,24 horas,"3,5","¿Eres una persona extrovertida, organizada y te gusta la conducción? Buscamos un repartidor para realizar rutas de entrega de mercancía a con un camión de hasta 3.500kg.

Más allá de conducir, buscamos a alguien que sea la cara de la empresa ante el cliente.

​Funciones:

​Reparto de mercancía de lunes a viernes.
​Carga eficiente y segura del vehículo.
​Organización y optimización de la ruta diaria.
​Entrega de pedidos y cobro de los mismos.
​Liquidación diaria de facturas y cobros (cuadre de caja).
Tareas de apoyo en almacén una vez en semana.
​Cubrir tareas de venta en caso de ser necesario (de manera puntual).

​Requisitos:

​Carnet de conducir B en vigor.
​Experiencia previa en reparto de mercancía.
Persona extrovertida, con buena presencia y excelente trato con el cliente.
​ Capacidad de aprendizaje, responsabilidad y meticulosidad con el dinero y las facturas.
Vehículo propio para desplazarse al puesto.

Condiciones:

Horario de lunes a viernes
Contrato indefinido
Jornada completa

​Si eres una persona responsable, con experiencia en el sector y con ganas de incorporarte en un equipo con buen ambiente, inscríbete, queremos conocerte.

Tipo de puesto: Jornada completa

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
ALMACÉN JINÁMAR_Reponedor/a Nocturno/a,Obramat,Las Palmas,No especificado,+ 30 d,"3,5","OBRAMAT es la empresa de referencia de distribución de Materiales en el mercado de la Reforma y Construcción integrada en GRUPO ADEO, primer grupo en el ranking europeo en distribución especializada en el acondicionamiento del hogar y tercero en el ranking mundial, matriz de empresas como Leroy Merlín, Tecnomat, Saint Maclou, KBane, Weldom y Adeo Services.
Actualmente, contamos con 38 Almacenes a nivel nacional y ya somos más de 6.000 colaboradores/as comprometidos/as con nuestro proyecto de empresa.
Nos esforzamos día a día por ofrecer a todos nuestros Clientes la mejor experiencia de compra, basada en un asesoramiento profesional. Para esto, el talento de nuestros Equipos es nuestro principal pilar.
¿CUÁL SERÁ TU MISIÓN?
En dependencia del Jefe/a de Sector tendrás la misión de contribuir por ti mismo a la satisfacción de los clientes y al desarrollo de las ventas, asegurando una excelente experiencia de compra.
¡ERES UNA PIEZA FUNDAMENTAL EN EL EQUIPO!
Tus funciones serán:
Asegurar la correcta atención al cliente y la venta según el Plan de Ventas.
Colaborar y poner en marcha las operaciones comerciales y realizar sugerencias de mejora para dar una mejor respuesta a las necesidades de los clientes.
Mantener tu sección poniendo el foco en la colocación, reposición y el balizaje de la mercancía.
Gestionar el stock de la sección según las indicaciones de tu Manager.
Atender a la normativa de seguridad.
Colaborar con tu equipo en el marco de valores de la compañía.
Participar en la vida del almacén, vivir y hacer vivir el proyecto de empresa.
Si quieres participar en un proyecto ambicioso dentro de una empresa joven, dinámica, orientada a las personas, puntera en su sector y con un fuerte proyecto de expansión
¿CUÁL ES NUESTRO PERFIL IDEAL?
Experiencia mínima de 1 año manejando carretillas elevadoras.
Experiencia mínima de 1 año en reposición.
Carnet de conducir y vehículo propio.
Disponibilidad para trabajar de Lunes a Viernes de 17h a 01h.
¿QUÉ TE OFRECEMOS POR TENER LA SANGRE NARANJA?
Contrato indefinido trabajando de Lunes a Viernes en horario de 17:00 a 01:00, en una empresa de sólidos resultados, con un plan de expansión ambicioso a nivel nacional e internacional, y que forma parte de uno de los grupos líderes en la distribución en Europa
Conviértete en accionista del grupo ADEO.
25 días hábiles de vacaciones.
Día de tu cumpleaños libre.
10% de descuento en tus compras OBRAMAT.
50% del seguro de salud pagado por la empresa.
Plan de retribución Flexible
Cesta de Navidad.
Seguro de vida.
Descuentos en tus compras de Ocio, Belleza, Tecnología... Gracias a nuestro programa de fidelización ""Te lo mereces"".
Plan personalizado de formación para potenciar las oportunidades de crecimiento dentro de la Compañía.
(Todos los proyectos de desarrollo profesional de OBRAMAT consideran la igualdad de trato entre hombres y mujeres de acuerdo con lo establecido en la vigente normativa, así como lo establecido en nuestro Plan de Igualdad. Nuestra decisión de contratación estará basada únicamente en criterios objetivos de profesionalidad, de méritos y de capacidad).


Departamentos
Comercio (Almacén)
Puesto
Logística
Ubicaciones
Gran Canaria- Las Palmas (Jinámar)
Tipo de empleo
Tiempo parcial
Número de vacantes
1",Las Palmas de Gran Canaria,Todos
Sales Advisor |Las Palmas de GC - El Mirador Shopping|Part time 12h | Turno tarde | Permanente,H&M,Las Palmas,No especificado,24 horas,"3,5","Descripción del empleo


QUÉ HARÁS

Como Sales Advisor en H&M, desempeñarás un papel clave para crear una experiencia excepcional para el cliente. Les darás la bienvenida, les guiarás por la tienda, y les ayudarás a encontrar lo que necesiten mientras les muestras nuestros productos. Actuando conforme a nuestros valores, contribuirás tanto a tu propio éxito como al éxito de la empresa.

Te encargarás de:

Compartir tus conocimientos sobre moda y productos para ayudar a los clientes a tomar decisiones.
Colaborar con tu equipo para ofrecer un servicio excepcional en cada etapa de la experiencia del cliente.
Asegurar que la zona de ventas y el almacén estén limpias y ordenadas.
Apoyar en la apertura y cierre de la tienda.
Representar una imagen positiva de ti y de la marca durante todas las interacciones con los clientes.




CON QUIÉN TRABAJARÁS

Nuestras tiendas son el corazón de nuestra empresa, donde los clientes experimentan nuestra marca de primera mano. Como parte del equipo de tienda, cada rol—desde Sales Advisors, Department Managers, Store Managers, Visual Merchandisers, Cash Office Responsible, y Delivery Responsible en tiendas más grandes—contribuye a crear un ambiente inspirador y acogedor. También conectarás con el Area Team, colaborando entre tiendas para compartir conocimientos y lograr el éxito juntos. Junto a tu equipo, desempeñarás un papel vital ayudando a los clientes a sentirse seguros y a expresar su individualidad con las últimas tendencias y estilos atemporales. Al construir conexiones significativas con los clientes en nuestras tiendas, hacemos que la moda sea accesible y sostenible para todos.




QUIÉN ERES

Estamos buscando personas con...

Experiencia en atención al cliente en el sector de la moda, retail o similares.

Y que sean…

Con pasión por la moda y por ofrecer una experiencia excepcional en la tienda mientras promocionas nuestros productos a impulsas las ventas.
Te desenvuelves bien en entornos colaborativos y dinámicos.
Comunicándote, con creatividad, con curiosidad por usar la tecnología de la tienda, y un fuerte deseo por aprender y desarrollarte.
Flexible y con orientación a la acción.


QUIÉNES SOMOS

H&M Group es una empresa global de fuertes marcas y proyectos. Nuestro objetivo es demostrar que no hay compromiso entre un diseño excepcional, precios asequibles y soluciones sostenibles. Queremos liberar la moda para la mayoría, y nuestros clientes están en el centro de cada decisión que tomamos.

Somos miles de compañeros apasionados y talentosos, unidos por nuestra cultura y valores compartidos. Juntos, queremos usar nuestro poder, nuestra escala y conocimiento para impulsar la industria de la moda hacia un futuro más inclusivo y sostenible.


POR QUÉ TE ENCANTARÁ TRABAJAR AQUÍ

En H&M Group, estamos orgullosos de ser una empresa dinámica y acogedora. Ofrecemos a nuestros empleados beneficios atractivos con amplias oportunidades de desarrollo en todo el mundo.

25% de Staff discount en todas nuestras marcas del H&M Group, tanto en tiendas físicas como online (H&M, COS, Weekday, Monki, H&M HOME, & Other Stories y ARKET).
Programa de Incentivos H&M (HIP) - un programa global que recompensa la dedicación a largo plazo.
Oportunidades de desarrollo: Acceso al crecimiento profesional dentro del H&M Group, con oportunidades tanto a nivel local como internacional.


ÚNETE A NOSOTROS

Nuestra singularidad proviene de una combinación de muchos factores: nuestra cultura inclusiva y colaborativa, nuestros sólidos valores y las oportunidades de crecimiento. Pero, sobre todo, son nuestras personas las que nos definen.

Da el siguiente paso en tu carrera junto a nosotros. El viaje comienza aquí.


Evaluación de roles de tienda:

Para gestionar el alto volumen de solicitudes para puesto de Sales Advisor, utilizamos un método de evaluación online basado en las competencias en algunas de nuestras tiendas. Deberás completarlo como parte del proceso de solicitud y selección. Tus respuestas serán evaluadas por una herramienta de evaluación que aplica criterios predefinidos establecidos por H&M Group.

Después de completar la evaluación, tendrás la oportunidad de compartir tu feedback y preguntas. Si experimentas alguna dificultad o prefieres un método de evaluación alternativo, por favor contacta a recruitment_support@hm.com. Elegir una alternativa no afectará a tu candidatura.

Para más información sobre cómo procesamos tus datos personales, consulta nuestro Aviso de Privacidad.


Información adicional


H&M está comprometida en crear un ambiente inclusivo y diverso y estamos activamente buscando candidatos y candidatas cualificados independientemente de su raza, género, orientación sexual, origen étnico, religión, nacionalidad, discapacidad o edad.",Las Palmas de Gran Canaria,Todos
Peón de Fábrica,"MARMOLES DANIEL PEREZ VEGA, S.L.",España,17 mil € - 18 mil € (Proporcionado por la empresa),+ 30 d,"3,5","MARMOLES DANIEL PEREZ VEGA, S.L.


Agüimes (Las Palmas)



Experiencia

No se requiere experiencia

Salario

Entre 17.000 y 18.000€ Brutos/anuales

Área - Puesto

Construcción e inmobiliaria

Peón
Categoría o nivel

Empleado/a

Vacantes

1

Inscritos

29

Contrato

Contrato Indefinido

Jornada

Completa


Duración de la oferta: hasta el 19/12/2025.

Funciones

Empresa dedicada a la Marmolería busca Peón para las siguientes funciones: -Pulir -Limpiar Fábrica -Realización de trabajos de Marmolería en general

Requisitos

No se requiere experiencia. No se requiere vehículo propio pero Si carnet de conducir (B)",Las Palmas de Gran Canaria,Todos
Administrativo/a de atención al cliente para centro deportivo,Domestiko,España,No especificado,28 días,"3,5","Se busca personal administrativo con enfoque en atención al cliente para un centro deportivo en Las Palmas de Gran Canaria. Se valorará poseer un Ciclo Formativo de Grado Superior relacionado con Administración de Empresas.

Es fundamental un buen manejo de herramientas ofimáticas a nivel usuario. Asimismo, se considera un punto a favor contar con experiencia previa en puestos de funciones administrativas y de cara al público.

Las responsabilidades principales incluirán la atención a clientes, tanto empresas como particulares, la gestión de bases de datos, la elaboración de informes y el soporte a otros departamentos. También se encargará de la gestión documental, el seguimiento de casos y la resolución de incidencias, apoyando en la coordinación general.",Las Palmas de Gran Canaria,Todos
Reponedor/a,Alcampo,Telde,No especificado,7 días,"3,5","Como parte del equipo de reposición de la tienda y liderado por el/la responsable de mercado tus funciones serán:


Reponer, frentear y rotar los productos en los lineales, con la periodicidad y orden establecido,
Informar amablemente a los/as clientes que tengan dudas de las características y ubicación de los productos, así como recoger sus sugerencias.
Asegurar el correcto balizaje de todos los productos.
Apoyar en la realización de inventarios y pedidos.
Llevar a cabo la limpieza de estanterías, suelo, productos y elementos de trabajo.

Nos encantará conocerte si sientes pasión por el comercio, las personas y si cuentas con:


Experiencia como reponedor/a y conocimientos de los productos de la sección.
Valoraremos positivamente la Formación Profesional de Grado Medio o Superior.
Excelente acogida y atención al cliente.
Manejo de carretilla.",Las Palmas de Gran Canaria,Todos
Repartidora o Repartidor en Arinaga,Aperitivos Snack,España,No especificado,2 días,"3,5","¿Cuál será tu misión?

Realizar la entrega de los productos comercializados por la empresa y preparar los pedidos que previamente hemos tomado a nuestros clientes.

¿Cuáles serán las funciones principales del puesto?

Tomar el pedido al cliente.
Reparto de los productos comercializados por la empresa realizando la reposición de los mismos, cuidando el aspecto de lineales y expositores.
Preparar los pedidos en el almacén tomados a los clientes para su posterior entrega.
Participar de forma activa haciendo llegar propuestas y oportunidades a la persona delegada.

Nos gustaría que la persona que se incorpore a esta posición comparta y nos aporte los siguientes conocimientos y aptitudes:

Formación requerida: Educación Secundaria Obligatoria.
Experiencia: Al menos 6 meses de experiencia en trato con el público y/o reparto.
Conocimientos específicos: Manejo de nuevas tecnologías.
Competencias: Iniciativa, trabajo en equipo, orientación al cliente, adaptabilidad.

¿Por qué Aperitivos Snack?

Creemos en las nuevas oportunidades de aprendizaje, el enriquecimiento laboral y desarrollo de talento.
Apostamos por las personas, su confianza y transparencia, valores que definen a nuestra empresa familiar.
Somos una empresa con una filosofía de mejora continua y comprometida con la sostenibilidad y el medio ambiente.
Nos comprometemos con la igualdad de oportunidades y fomentamos la diversidad y la igualdad de género en todos nuestros procesos de selección y desarrollo profesional.",Las Palmas de Gran Canaria,Todos
Vendedor/a de telefonía móvil Alisios 40h Sueldo fijo + Comisiones.,IO Investigación,Las Palmas,No especificado,5 días,"3,5","IO INVESTIGACIÓN busca incorporar una persona apasionada de la tecnología, para uno de los principales clientes del sector de la telefonía.

Funciones principales:

Promocionar y representar los productos de una marca líder de smartphones en el punto de venta.
Incentivar e incrementar las ventas frente a otras marcas competidoras.
Asesorar a los clientes, resolviendo dudas y ofreciendo una atención personalizada y cercana.
Asegurar la correcta exposición del producto en el espacio asignado.
Realizar reportes diarios de ventas y actividad.
Colaborar en la gestión de stock y mantener el lineal en óptimas condiciones.
Informar sobre novedades del mercado y actividad de la competencia.

Perfil que buscamos:

Experiencia previa en ventas, preferentemente en telefonía o tecnología.
Pasión por la atención al cliente y buen manejo de objeciones.
Conocimiento general del mercado de smartphones y facilidad para aprender especificaciones técnicas.
Actitud dinámica, resolutiva y con fuerte orientación a resultados.

Te ofrecemos

Contrato: Indefinido.
Horario comercial: horario partido (2 días de libranza).
Salario 40 h : Fijo 1.381,33 euros brutos + variable (media de 500 a 1.000 euros/mes) + Línea móvil.
Formación inicial y continua a cargo de la empresa.
Oportunidad de formar parte de una marca reconocida a nivel global.
Desarrollo profesional en un entorno de innovación y tecnología.",Las Palmas de Gran Canaria,Todos
Vendedor/a -Expendedor/a - Bolsa estaciones de servicio Zona ISLAS CANARIAS 2026,Repsol,Las Palmas,No especificado,+ 30 d,"3,5","At Repsol, we are committed to equality and do not request personal information.
We believe that diversity contributes to innovative ideas and provides added value that enables us to benefit from mutual learning and perform our best work. Here, what counts is your experience and your ability to create value. We offer you the opportunity to grow professionally, develop your career with challenging projects and collaborate with talented people worldwide. As a company committed to diversity and inclusion, we encourage all professionals who meet the job description requirements to apply.
¿Quieres trabajar en nuestras Estaciones de Servicio?
Funciones y competencias
Cumplimiento de la normativa vigente de la Compañía de seguridad y medio ambiente.
Consecución de los objetivos de venta de la Estación de Servicio.
Atender al cliente en tienda y en pista, asegurando la excelencia, anticipándose a sus necesidades y garantizando una experiencia “especial e inolvidable”.
Realizar las operaciones de caja de forma correcta.
Elaboración de productos de panadería y bollería, así como atender el servicio de cafetería.
Asegurar y garantizar una limpieza óptima de las instalaciones y los productos, incluyendo área de lavado.
Recepción, reposición, organización y supervisión de la mercancía.
Requisitos
Formación:

ESO, Bachillerato y/o CFGM
Conocimientos informáticos: ofimática.
Se valorará:

CFGM especialidad Comercio.
Candidatos que estén cursando Grado.
Curso de Manipulación de Alimentos.
Experiencia en tareas comerciales y/o atención al cliente.
Conocimiento de inglés.
Carnet de conducir y vehículo propio.
Imprescindible flexibilidad horaria.
Repsol apuesta por la igualdad de oportunidades. Si tienes certificado de discapacidad no olvides incluirlo
en tu solicitud.
Se Ofrece
Salario de convenio + incentivos según ventas.
Required skills:
Go to Market (GTM), Sales",Las Palmas de Gran Canaria,Todos
Peón marmolista,Domestiko,España,No especificado,+ 30 d,"3,5","Se busca peón para una empresa especializada en trabajos de marmolería. Las responsabilidades principales incluyen el pulido de materiales, el mantenimiento general de la fábrica mediante limpieza y la ejecución de diversas tareas relacionadas con la manipulación y acabado de mármol.

Este puesto cuenta con un contrato indefinido, lo que ofrece estabilidad laboral. La jornada de trabajo es completa, abarcando el horario habitual establecido.",Las Palmas de Gran Canaria,Todos
Florista o auxiliar florista,Domestiko,España,No especificado,+ 30 d,"3,5","Buscamos una persona para un puesto de florista o auxiliar de florista. Las tareas principales incluirán mantener la tienda y las flores en perfecto estado de limpieza, así como atender de manera amable y profesional a todos los clientes que nos visiten.

Además, será responsable de la creación y preparación de diversos arreglos florales, adaptándose a las necesidades y preferencias de cada cliente. También se encargará de realizar los repartos necesarios para asegurar que nuestros productos lleguen a su destino a tiempo.

Se ofrece un contrato de tipo indefinido, lo que brinda estabilidad laboral, y una jornada completa de trabajo.",Las Palmas de Gran Canaria,Todos
Recepcionista,Radisson Hotels Americas,España,No especificado,24 horas,"3,5","Radisson Hotel Group es uno de los grupos hoteleros más grandes del mundo con nueve marcas hoteleras distintivas y más de 1600 hoteles en funcionamiento y en desarrollo en 120 países. La promesa de marca general del Grupo es Every Moment Matters con la firma Yes I Can! como visión de servicio.

Las personas están en el centro del éxito y son el futuro de nuestro negocio. Nuestra gente son verdaderos Moment Makers y juntos traemos la cultura, el espíritu, el entorno y las oportunidades que te permiten dar lo mejor de ti, todos los días, en todas partes y en todo momento. Juntos, hacemos que cada momento importe. Every Moment Matter.

¡Ahora estamos buscando un/a Recepcionista para unirse a nuestro equipo, aquí en Radisson Hotel Group!

Nos enfocamos en usted como persona, sus habilidades, talento y pasión, no solo en su currículum. Porque la mentalidad es de lo que se trata. Puedes cultivar el resto con nosotros. ¡Es una promesa!


El papel del/la Recepcionista:




Nuestro equipo de recepción es el corazón de la casa, brindando una cálida bienvenida y una sonrisa feliz, y donde nos esforzamos por brindar una experiencia que supere las expectativas, creando Memorable Moments para nuestros huéspedes.
¡A nuestros/as Recepcionistas les encanta el ajetreo y el bullicio de la vida! No se trata solo de check-in y check-out. Se trata de todo lo que está en el medio.
Serás el/la superhéroe de nuestros huéspedes y te asegurarás de que todos los aspectos del viaje y la experiencia del huésped se brinden al más alto nivel.
Irradiarás paciencia, empatía y tendrás la personalidad para presentar el programa.
Como parte integral del equipo, trabajará de manera proactiva para garantizar la satisfacción de los huéspedes y el buen funcionamiento del departamento de recepción.


Como Recepcionista, te unirás a un equipo apasionado por brindar un servicio increíble donde creemos que todo es posible, ¡mientras nos divertimos en todo lo que hacemos!

Cualidades que buscamos en nuestro/a Recepcionista:



Flexibilidad y una actitud, Yes I Can!
Ojo para los detalles.
Solucionador de problemas.
Apasionado por crear un servicio extraordinario.
Habilidad para trabajar como parte de un equipo para garantizar la satisfacción de los huéspedes.
Fuertes habilidades de comunicación verbal.
Le gusta divertirse en el trabajo.
La experiencia en un puesto similar es beneficiosa pero no esencial.


La cartera de Radisson Hotel Group incluye Radisson Collection, Radisson Blu, Radisson, Radisson RED, Radisson Individuals, Park Plaza, Park Inn by Radisson, Country Inn & Suites by Radisson y Prizeotel reunidos bajo una marca paraguas comercial, Radisson Hotels.


Forma parte del mundo de Moment Makers, ¡estamos deseando conocerte!

Radisson Blu Resort & Spa Gran Canaria Mogán




INDHOTEL",Las Palmas de Gran Canaria,Todos
Peón/peona,"Juan Díaz E Hijos, S.L",Las Palmas,No especificado,21 días,"3,5","Estamos buscando un/a peón/peona para unirse a nuestro equipo en una empresa de mantenimiento con más de 30 años de experiencia en Las Palmas de Gran Canaria. El candidato ideal tendrá la oportunidad de aprender y crecer en un entorno dinámico de trabajo, contribuyendo a proyectos de mantenimiento y reparación. Se valorará la capacidad para trabajar en equipo, la responsabilidad y el compromiso con el trabajo bien hecho.

Obligatorio:
- Carnet de conducir tipo B

Valorable:

- PRL de 60h

- Trabajos en altura

- Plataformas elevadoras

Tipo de puesto: Jornada completa, Contrato indefinido

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
URGENTE REPONEDORES / AS INCORPORACIÓN INMEDIATA,Tpv Canarias,España,No especificado,+ 30 d,"3,5","¿Te apasiona el mundo Reposisción ? ¡TPV CANARIAS, S.L. te está buscando! Somos una empresa que estamos en busca de un Reponedor/ra entusiasta que quiera unirse a nuestro dinámico equipo.

Indispensable vehículopo o moto.

En TPV CANARIAS, valoramos la dedicación y el compromiso, y ofrecemos un ambiente de trabajo colaborativo donde puedes crecer y desarrollarte profesionalmente.

Únete a nosotros y no pierdas la oportunidad de trabajar en un lugar donde cada día es una nueva aventura .

Imprees

Tareas

REPONER

Requisitos

COCHE O MOTO Y DISPONIBILIDAD",Las Palmas de Gran Canaria,Todos
Azafata/o de Cajas,Alcampo,Telde,No especificado,12 días,"3,5","Como parte del equipo de Cajas,, liderado por el/la Responsable de Caja tus funciones serán:


Proporcionar un servicio excelente de atención y cobro al cliente.
Clarificar dudas y ofrecer los servicios que mejoran su experiencia en Alcampo.
Verificar la correlación de los productos y facturas en cajas autoservicio.
Velar por mantener una correcta fluidez en la salida de clientes por las cajas.
Mantener el orden retirando los artículos depositados en caja (carcasas, alarmas, perchas, etc.).
Comprobar y dotar la existencia de bolsas, rollos de papel, etc.
Cuidar de la recaudación, así como de los documentos, gaveta y justificantes hasta entregarlos al final de la jornada.

Nos encantará conocerte si sientes pasión por el comercio, el food y las personas, y si cuentas con:


Experiencia en puestos en los que se precise un trato directo con el público
Educación Secundaria Obligatoria, Bachillerato o FP Grado Medio.
Dominio de Caja registradora, datáfono, etc
Herramientas ofimáticas a nivel básico

Formar parte de una empresa internacional en un sector clave y en crecimiento para la sociedad.
Formación continua con una plataforma e-learning con más de 100 cursos.
Posibilidad de retribución flexible, descuentos en compras en tiendas y gasolineras.
Posibilidad de acogerse al plan de accionariado Alcampo (políticas de reparto y beneficios)
Jornadas de voluntariado dentro de tu jornada laboral con asociaciones locales y nacionales.",Las Palmas de Gran Canaria,Todos
Mozo de Almacén,SONMONZON LAS PALMAS S.L.,España,No especificado,7 días,"3,5","Mozo/a de Almacén – Turno Fijo de Madrugada (Jornada Completa)

Ubicación: Mercalaspalmas // Marzagán

Horario fijo: 02:00am a 10:00am

Contrato: Indefinido a Jornada completa

¿Buscas estabilidad y un horario que te deje el día libre?

Si eres una persona responsable, organizada y te gusta el trabajo dinámico, queremos conocerte. Ofrecemos un turno fijo de madrugada, ideal para quienes prefieren tener las mañanas libres y una rutina estable.

¿Cuáles serán tus funciones?

* Carga y descarga de mercancía.

* Clasificación y organización de productos.

* Preparación de pedidos y repartirlos dentro del recinto (a clientes)

* Control y reposición de stock.

* Mantenimiento del orden en el almacén.

¿Qué buscamos?

* Experiencia en almacén (valorable, no imprescindible).

* Disponibilidad para trabajar en horario de madrugada.

* Persona comprometida, puntual y con actitud proactiva.

* Carnet de carretillero (valorable).

¿Qué te ofrecemos?

* Contrato indefinido a jornada completa.

* Incorporación inmediata.

* Formación inicial.

Si te interesa formar parte del equipo, inscríbete a la oferta o envíanos tu CV.

Tipo de puesto: Jornada completa, Contrato indefinido

Ubicación del trabajo: Empleo presencial",Las Palmas de Gran Canaria,Todos
